age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country 
32,Private,244147,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,1876,50,United-States
45,Private,111994,Some-college,10,Divorced,Sales,Not-in-family,White,Male,4650,0,40,United-States
48,Private,98524,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
56,Self-emp-not-inc,39380,Some-college,10,Married-spouse-absent,Farming-fishing,Not-in-family,White,Female,27828,0,20,United-States
22,Private,153323,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,20,United-States
38,Private,29702,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
49,Federal-gov,213668,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,56,United-States
23,Private,203078,Bachelors,13,Never-married,Adm-clerical,Own-child,Black,Male,0,0,24,United-States
43,Self-emp-not-inc,187322,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,45,United-States
45,Private,186473,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
58,Private,197319,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
48,Self-emp-inc,192945,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States
26,Private,239390,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,18,United-States
30,Private,100734,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
22,Private,199266,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,30,United-States
23,Private,150683,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States
51,Private,205100,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,45,United-States
52,Private,210736,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,55,United-States
40,Private,478205,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,United-States
80,?,281768,Assoc-acdm,12,Married-civ-spouse,?,Husband,White,Male,0,0,4,United-States
37,State-gov,239409,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
68,?,192052,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,2457,40,United-States
23,Private,53245,9th,5,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States
41,Private,40151,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
48,State-gov,170142,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
23,Federal-gov,314525,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
62,Private,177791,10th,6,Divorced,Other-service,Own-child,White,Female,0,0,40,United-States
62,Private,81116,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,1974,40,United-States
34,Private,180714,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,2179,40,United-States
69,Self-emp-not-inc,240562,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,40,United-States
23,Private,272185,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,33,United-States
46,Private,229394,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
28,Private,209801,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States
45,Self-emp-not-inc,162923,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
41,Private,297186,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States
29,Local-gov,220419,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,0,0,56,United-States
54,Private,24108,Some-college,10,Separated,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
56,Private,101128,Assoc-acdm,12,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,25,Iran
50,Private,138852,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States
56,Private,219762,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,35,United-States
47,Private,206659,Some-college,10,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States
69,Self-emp-not-inc,185039,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,9386,0,12,United-States
21,Private,362589,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States
31,Private,303851,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
64,Private,146110,Some-college,10,Widowed,Other-service,Unmarried,White,Female,0,0,24,United-States
35,Self-emp-not-inc,193260,Masters,14,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,?
48,Private,329778,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States
57,Federal-gov,310320,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,48,United-States
59,Private,279636,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,Guatemala
39,Self-emp-not-inc,31848,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,2829,0,90,United-States
36,Private,544686,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,2907,0,40,Nicaragua
41,Self-emp-not-inc,209344,HS-grad,9,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,40,Cuba
17,Private,108273,10th,6,Never-married,Sales,Own-child,White,Female,0,0,12,United-States
26,Private,270151,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States
39,Private,98941,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
52,Private,99736,Masters,14,Divorced,Prof-specialty,Unmarried,White,Male,15020,0,50,United-States
22,Private,218886,12th,8,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States
33,Private,394447,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,33,United-States
21,Private,253612,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,1055,0,32,United-States
53,Private,324568,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
43,Private,226902,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
29,Private,90934,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,64,Philippines
81,Private,100675,1st-4th,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,15,Poland
39,Local-gov,272166,Bachelors,13,Separated,Prof-specialty,Not-in-family,Black,Male,0,0,30,United-States
61,Private,228287,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
49,Local-gov,123088,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,United-States
36,Private,186819,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States
34,Private,347166,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States
29,Private,274010,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States
30,Self-emp-inc,117570,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,60,United-States
51,Private,229272,HS-grad,9,Divorced,Other-service,Other-relative,Black,Male,0,0,32,Haiti
50,Private,192982,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,1848,40,United-States
23,Private,419394,Some-college,10,Never-married,Sales,Own-child,Black,Male,0,0,9,United-States
47,Private,328216,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,7298,0,40,United-States
43,Private,101950,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,0,0,35,United-States
39,Local-gov,43702,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,37,United-States
32,Private,232766,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
55,Private,368797,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,United-States
45,Local-gov,56841,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
40,Private,255675,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
49,Private,102945,7th-8th,4,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
24,Private,229393,11th,7,Never-married,Farming-fishing,Unmarried,White,Male,2463,0,40,United-States
22,Private,194630,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States
45,Self-emp-not-inc,106110,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,99,United-States
48,Private,171807,Bachelors,13,Divorced,Other-service,Unmarried,White,Female,0,0,56,United-States
56,Self-emp-not-inc,249368,HS-grad,9,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,70,United-States
59,Private,370615,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,60,United-States
67,Self-emp-not-inc,139960,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
47,?,109921,HS-grad,9,Separated,?,Unmarried,Black,Female,0,0,32,United-States
79,Private,333230,HS-grad,9,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,6,United-States
21,?,145964,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States
23,Private,151888,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,4650,0,50,Ireland
45,Private,203653,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,7298,0,40,United-States
31,Private,407930,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
23,Private,135138,Bachelors,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States
34,Private,62165,Some-college,10,Never-married,Sales,Other-relative,Black,Male,0,0,30,United-States
30,?,288419,5th-6th,3,Married-civ-spouse,?,Husband,White,Male,0,0,40,Mexico
63,Private,172740,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
45,Federal-gov,168232,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,55,United-States
30,Local-gov,363032,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States
40,Private,116103,Some-college,10,Separated,Craft-repair,Unmarried,White,Male,4934,0,47,United-States
18,?,36348,Some-college,10,Never-married,?,Own-child,White,Male,0,0,48,United-States
27,Private,146764,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
32,Federal-gov,127651,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
26,Private,339324,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,96,United-States
29,Private,349154,10th,6,Separated,Farming-fishing,Unmarried,White,Female,0,0,40,Guatemala
34,State-gov,173266,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
34,Private,89644,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States
55,Private,160303,HS-grad,9,Widowed,Adm-clerical,Other-relative,White,Female,0,0,40,United-States
24,Private,228424,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,40,United-States
48,Private,149210,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Male,0,0,45,United-States
59,Private,374924,HS-grad,9,Separated,Sales,Unmarried,Black,Female,0,0,40,United-States
61,?,198542,Bachelors,13,Divorced,?,Not-in-family,White,Female,0,0,40,United-States
33,Private,155343,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,3103,0,40,United-States
32,Self-emp-not-inc,27939,Some-college,10,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,60,United-States
24,Private,267706,Some-college,10,Never-married,Craft-repair,Own-child,White,Female,0,0,45,United-States
25,Private,183575,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
19,Private,306467,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States
49,Private,54260,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
28,Local-gov,135567,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Female,4101,0,60,United-States
41,Self-emp-inc,82049,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
19,Private,118535,12th,8,Never-married,Sales,Own-child,White,Female,0,0,18,United-States
27,State-gov,146243,Some-college,10,Separated,Other-service,Not-in-family,White,Female,0,0,30,United-States
30,Local-gov,169020,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
52,Private,204447,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,40,United-States
21,Private,211601,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States
17,Private,244602,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States
53,Self-emp-not-inc,100109,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States
46,Private,218329,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
63,Self-emp-not-inc,289741,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,41310,0,50,United-States
25,Private,254781,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
45,Private,178319,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States
31,Private,204052,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
44,Private,261497,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,?
40,Private,223934,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,17,United-States
35,Private,175614,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
37,Self-emp-inc,39089,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,50,United-States
34,Private,226629,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,40,Mexico
24,Private,64167,Assoc-voc,11,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States
42,Self-emp-not-inc,170649,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States
29,Private,255949,Bachelors,13,Never-married,Sales,Unmarried,Black,Male,0,0,40,United-States
34,Private,179378,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,United-States
35,Private,268661,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
42,Private,193494,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
53,Local-gov,204397,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
23,?,148751,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,35,United-States
28,Private,114158,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,26,United-States
29,Private,297544,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
38,Federal-gov,238342,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,42,United-States
79,?,144533,HS-grad,9,Widowed,?,Not-in-family,Black,Female,0,0,30,United-States
46,Private,58126,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
38,Private,156550,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
48,Private,209182,Preschool,1,Separated,Other-service,Unmarried,White,Female,0,0,40,El-Salvador
19,Private,138153,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States
28,Private,188236,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
23,State-gov,61743,5th-6th,3,Never-married,Transport-moving,Not-in-family,White,Male,0,0,35,United-States
52,Private,180195,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
38,Private,70995,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States
33,Private,196266,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
47,Self-emp-inc,205100,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,Germany
45,Self-emp-not-inc,28497,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1485,70,United-States
35,Private,162601,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
